month_index,employee_id,firm_id,age,position,gender,state,recrutement_avg,competences_avg,performance_avg,remuneration_avg,qvt_avg,droit_avg,transverse_avg
27,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,1.158386375585339,1.0,1.3859662295438393,1.0050817109246934,1.231716967273457,2.3806591767886665,1.0
28,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,2.2943109680018616,1.4977166049346426,1.2161549165937662,2.4494495724709475,2.99240864399813,2.3161381260839122,1.3086350297247857
29,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,1.4718535933126102,2.3568906958979445,2.293583721013879,1.0,1.5192310864234289,2.3827681856702854,1.0
30,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,1.6871567881253045,1.0,1.1949995942193885,1.0,2.63420290815388,1.498181407863852,1.846787423983177
31,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,2.128973666405099,2.274675011267944,1.9542293922782994,1.0,1.4292831921920945,2.596164669563781,1.8975584674042343
32,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,1.7534321705918927,2.2271293793333284,1.5324730708763314,1.1991523210554038,1.5768614040187587,2.4135367617600916,1.0
33,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,1.8507056559669244,1.0,1.95822717699721,1.5496391264169298,1.2270873510358271,2.362572555529898,1.0
34,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,3.0959865857194804,1.0908215445759208,2.429556398981365,1.38104975330925,2.1692568507134196,1.7335704296614973,2.1747526872653102
35,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,2.0243235659572,1.8761117509475123,1.7455714062929293,1.3170387566249626,1.3789798840377623,2.138843569267711,1.164088633344524
36,d82e35a7-c191-4b35-a55f-51f74d24a0a5,2a003204-f6d1-4f32-a79d-80a1ef912a61,41,Execution,Male,Resigned,1.6472144011219427,1.6076205917559305,2.0180321734911093,1.425694808756862,1.928417443614474,2.3644436220121023,1.6937313695854201
1,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,4.864262713567378,5.0,3.151045094694914,4.0554253734862105,4.93651357593433,5.0
2,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,2.7139250356447597,4.8886165330381255,4.390698222175739,4.239193271100017,4.484130617298874,4.869335442241083
3,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,4.285744818318228,5.0,4.289201887793392,5.0,5.0,5.0
4,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,5.0,4.707509005150187,3.8317525038016864,4.7906284246431605,5.0,5.0
5,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,2.4102846869081618,5.0,4.515388937856786,5.0,4.812786907968489,4.732528311477453
6,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,5.0,3.767956360625493,4.4020454837749,5.0,5.0,4.536946893212942
7,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,4.803211037373032,3.954733287322375,4.182073952300905,5.0,5.0,4.121866688471302
8,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,1.9561038082880153,5.0,5.0,4.063518173662238,4.929813101988976,5.0
9,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Highly Engaged,5.0,4.998385690457138,4.148166097156114,4.43455117251418,4.706308570993725,5.0,4.045199875545586
10,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.8923900131027953,1.0,1.0,1.532460059712935,1.879063316572645,2.341576426323928,1.9166010844827004
11,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.3782344183801207,1.825537392919025,1.2122348419234685,1.721572972725878,2.155263317445394,3.076041911649931,1.5063346718984043
12,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.191449892866466,1.4241395129485583,1.8293375104179286,1.1832479813252137,1.6957634966595436,2.2709414631019667,1.9974083536984872
13,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.7902466603146707,2.168458630808181,2.2285861977598764,1.0,1.325417192067299,2.379261360042771,1.0299713720166828
14,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.4771446763652534,2.873517956922722,1.2202034614207888,1.0,1.4514146281052198,2.2926592774890255,1.5588416618673706
15,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.943606715082416,1.0,1.9416938441927536,2.215639999550235,1.5386889060546562,2.481489683227589,1.0
16,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.879377269705369,2.295806209205772,1.3915950016746168,1.9468360000503446,2.9192280296219533,1.6845325664733086,1.0200976808201754
17,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.6730417069214663,1.5539783115519705,2.0616996994196897,1.2631775057456616,2.6240421905660676,2.4051726562192135,1.5849738111376022
18,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.0,2.012008504411954,2.2375445859955265,1.0,1.1798807642350781,2.407039438267839,1.6554600545074156
19,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.01260320903917,1.0,1.9883058593412206,1.8090091822519816,1.5909765461219387,2.141017404600655,1.0
20,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.6619618370807654,1.6396706220208073,1.399387030311152,1.0,1.113178841840722,2.9246218877009325,1.3611905246439073
21,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.8002394549108756,1.329404948374639,1.4218741283179064,1.1036905562292814,2.0244498825234785,2.2060014128568755,1.0
22,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.446215490024097,1.0576324534875465,1.4048019916735117,1.0,1.2632698148082318,2.3071190661149252,2.2159855778720003
23,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.6385053906830933,1.0,1.1837312414349457,1.0,1.1379952819981232,1.9605073243991717,1.0587785405754129
24,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.9922549889415364,1.0,2.1480680237953833,2.694844936829811,3.000382043836071,1.966382341080697,2.0349241289266873
25,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.2751269029510057,1.4651798696566152,1.906203384705074,1.8147394171731395,2.618363063061409,1.8753310946393094,2.0981531119861465
26,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.8332312617427227,2.205745313614032,2.721877749173916,1.0,2.4169963438396658,2.3057005079632824,2.3216677577788527
27,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.4371869212107988,1.0950871265826259,2.3403220397883886,1.0,2.169619980215967,2.1932245668377806,1.343255466507189
28,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.286349321048445,1.0,1.3319299310219244,1.074676084097736,1.15917234438036,2.692368720933217,1.0
29,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.393164800020447,1.0,2.2225183236856507,1.0,2.9860307807311557,2.654053202042654,1.057933193501958
30,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.5871796839614332,1.8662420100000965,1.0,1.2312768781148262,1.434688095557512,2.0982759538888107,1.0
31,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.600815683553109,2.863835326099669,2.268326090002183,1.0,1.3869306166628141,2.542979611733965,2.2749494750436066
32,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.307458652173577,2.058883878953043,1.959017469679813,1.0,1.7177615971246836,2.145534673459799,1.5387934442938784
33,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,1.3397086063399886,1.0,1.4262337568109513,1.0,1.6367017869230287,2.146946835634207,1.747709292088334
34,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.8871128622572897,2.196711002837253,2.590118033705852,1.0,1.2972537948299492,2.520570110218933,1.4870312480921917
35,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.3651589000647686,1.0,2.189146259260585,1.0422754622310977,1.6773693108722114,2.0532976937399954,1.892346733798302
36,5232d8ea-3c43-42ea-85a5-12ee2f67ac3d,2a003204-f6d1-4f32-a79d-80a1ef912a61,31,Execution,Male,Resigned,2.387070658172195,1.206868673823314,2.0065858970539976,1.5067347548998602,2.5168358020221384,2.5947660773132615,2.9489771098181703
1,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,4.707511578717907,4.539492141573132,3.7095961016648817,4.245785034745581,5.0,4.138645871741167
2,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.508599030359518,2.7245490296293555,4.5709157307009765,4.42687136066373,5.0,4.655066370410222,3.423728706085841
3,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,3.6913940230834323,5.0,4.654604750765316,5.0,4.6993164435758565,3.513895930265477
4,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.975549470208449,3.891556139349855,4.60014508026312,2.791980596001231,4.838985735297247,5.0,4.873221503173097
5,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.934083010747306,4.944936952714774,4.182614755514081,3.8108182546865534,4.527921848931542,4.750219492288036,4.561171194714122
6,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,5.0,5.0,4.6126875784575425,5.0,4.477988348655013,3.6589725145642333
7,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,3.973558302905945,4.834660490755942,3.5689842031263344,4.849053722745182,5.0,4.877068899358304
8,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,5.0,4.172679969978266,3.9867946326348074,5.0,4.858795476556144,2.8973248175342725
9,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.942456191862783,3.585559859903989,4.2743135806375925,3.929516690053222,4.635250298890545,5.0,4.3667007497841
10,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,4.178824628415136,4.876745497270678,3.990918730234353,4.604394683375126,4.563447034736763,2.9885102362342266
11,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.729857696491651,3.940281293508189,4.604000816805812,3.770750158836092,5.0,4.10167000519003,4.349895790168381
12,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,5.0,4.930120056775199,4.297320098058719,5.0,4.950349061006328,4.23663723266003
13,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,4.111950241209419,5.0,4.472701535130739,5.0,5.0,4.5224197172273755
14,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.0577115920638995,5.0,5.0,4.938047586339944,5.0,4.981848818186021,4.62559839276767
15,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Content,4.669761018036026,3.4303985468105385,5.0,2.744519683407795,4.93134121437873,3.9013715167727785,4.188023858372201
16,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Content,3.5180986489271193,2.7299302715861637,4.421888564853964,3.9607209193434154,3.5795188030141514,4.431233803595805,4.257946118657967
17,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Passively Looking,2.7579797509668724,1.922864129219707,2.1789689256683356,1.2145248306460732,3.8491210666009295,2.776461600417283,1.7542879188064373
18,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Passively Looking,2.5009162965983758,2.0918664116749985,2.1052980467660296,2.975377176857963,2.6852479846697426,2.58222903087178,2.6361320542164637
19,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Content,3.955536138001665,3.441371932841662,2.9102413313376365,1.7810125220147655,3.9014566265059334,4.754319084859447,4.687804222203775
20,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Content,3.441396157916838,3.19447411152602,3.9830681798885927,4.539649919261405,5.0,3.849637538122586,3.9737961733146756
21,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Passively Looking,2.8378241492473633,3.105362055387724,3.390987445684387,2.8126678387042228,2.381779681520764,2.661763813512777,4.628252245826661
22,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Passively Looking,3.1534863683539354,3.1712887380573225,1.9903073774318414,3.1892508059150577,2.8619968682358436,2.7910103480847877,2.051763287961181
23,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.977555180934607,3.280704919589123,4.209633286733126,3.5091956696428035,4.52062586731012,5.0,2.5545500938673023
24,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,5.0,3.709346041528188,4.011053688398946,4.503757318462111,5.0,3.2764873945780524
25,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,5.0,4.053488585604735,3.8952940845662503,5.0,5.0,4.03927433826484
26,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.2214549797497,4.478895430499759,5.0,4.030053141096573,4.920448354670195,4.873933331615921,5.0
27,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.614593392269865,5.0,5.0,5.0,5.0,5.0,4.072768021747628
28,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.80645847678929,4.243361710811165,3.657544324550602,4.277423971139062,5.0,4.48175394501261,4.602902455849181
29,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.570899436119643,5.0,5.0,3.6088363956979705,4.188320114259397,4.515712873208691,3.6650860389456255
30,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,4.790900247977221,4.466661811668769,5.0,3.116563397872581,4.897543676451564,5.0,4.232331001145631
31,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,4.127072755447557,4.395120069917,3.505059061460697,5.0,4.590672314532636,3.59320520997197
32,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Highly Engaged,5.0,4.197163680643689,5.0,4.636428851546015,5.0,5.0,4.391199740647727
33,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Passively Looking,2.5339430761059765,1.7380566093827459,1.8581329403124285,2.1147530422948364,4.393115306951596,2.4009672102332154,3.8488048151438425
34,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Resigned,1.0,1.2030976075233684,2.2381334751892115,1.0,1.7811069956400307,1.8191316469303707,2.077250282937082
35,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Resigned,1.5866294270736732,2.3810622493069578,1.740434767437726,1.8970410871443508,2.2799012190596124,2.6236979335982076,1.0
36,24543e7b-6965-4594-898b-77b805a48943,2a003204-f6d1-4f32-a79d-80a1ef912a61,44,Execution,Female,Resigned,2.4528115924733203,1.0,1.8258760572682113,1.0,1.0168210312034742,1.842591150002664,1.0
1,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,3.9271052988146726,1.5164152174394077,1.721144953571432,2.3505711171849355,3.2562239118359946,2.3527340890406454,1.6798038563128905
2,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,3.667007091769988,2.109501475573655,2.8802787222426183,2.2002742555153865,2.9467272869032413,2.56659257022541,2.4082869730742376
3,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Content,4.256779763235527,4.130667293608663,3.52897096454064,3.4136792909461917,4.66164035324383,4.327415248204812,3.1478826673322966
4,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,3.153250392215579,2.5789215776055032,2.35244287962951,2.959942398078322,3.2999405829537736,3.040380358465023,2.6242962713101963
5,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,3.7114071100776425,1.0,3.0544793804614687,1.9292527081942268,3.4800442595583303,2.727770394284449,2.793358048338443
6,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Content,4.296592099435429,3.1895347809886636,3.6064097556454424,4.145464807032741,4.399285477342912,4.033080219505152,2.8459310135301834
7,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Content,3.7630139679610126,4.4485704230992145,3.713326758437085,2.0131149575386704,3.750762145223514,4.193080580334985,2.9009360849293317
8,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Content,4.673956286952463,3.230376017562659,3.4434104051328194,2.3845000394613143,3.9710474789912724,4.10402674604517,4.855861776202353
9,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Content,3.974124723299684,4.483898700392508,4.23084976564649,3.69980331966283,4.0712706291590095,4.35296767979421,3.5787161655923456
10,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Content,3.631819261389264,3.380580764907751,3.595420928715938,2.160243443924453,3.7905119668502296,4.031544955023154,3.937319688069418
11,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.147054178895173,3.5146950939179353,5.0,3.1686396344625107,5.0,5.0,4.130739455213628
12,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,5.0,3.7885305470122446,5.0,5.0,4.7011997688417475,5.0,5.0
13,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.782300624683826,3.9409768043259583,4.975287012373341,2.7102310190630368,4.738022653888041,5.0,3.7224397788052386
14,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.421963228036838,3.9211943635565816,4.324556915843274,5.0,4.110701828771529,4.920386007886464,2.8620945699340288
15,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.9179069476805255,4.116052573591649,4.702141345366587,3.8793437222378175,4.709338643489611,5.0,3.7373169368262804
16,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.682223933814555,4.193969593666355,5.0,4.91764932507535,4.283238403295785,4.911655648394836,2.8159861991473942
17,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.208188173185672,3.617919576786859,4.540795915381728,3.235255089232098,4.1533747537603,5.0,4.208508395651918
18,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,5.0,4.294054153452426,5.0,4.0685774998112745,5.0,5.0,4.985910977021179
19,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,3.996625633047128,5.0,4.848175682556594,1.4700037568260877,5.0,5.0,3.713985857185258
20,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.502376091790012,3.9466650734816655,4.694994939629646,5.0,4.268535540443468,4.6601969846684215,4.979647235440169
21,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,3.4490877324237523,3.2736288548690142,3.50908596745486,2.578626102738348,3.014249925706279,3.2426881387024573,1.3955233435433443
22,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,1.8794383734955642,3.6258086816246786,3.005402351138165,1.0,1.8286717915954884,3.504656349870858,3.5299010177533905
23,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,2.837513043750696,2.925431000315053,2.9716276403681547,1.0,4.742259748742114,2.7703611324492763,2.6567710308648813
24,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Content,4.917216488033368,3.1607920727996714,3.717184674449869,2.1185378298706867,4.87723107373752,4.010802770741549,4.783188690271604
25,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.355743400751099,4.058867185267019,4.474204214482687,3.0591868887558897,4.5656959028156905,5.0,2.899125868120561
26,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,5.0,4.224837848666422,4.4269128826248005,3.4232531038866245,5.0,4.750465931160565,5.0
27,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.91993680855246,5.0,3.9149599924106666,4.731319820116337,4.7080320542239855,5.0,2.7835187903093024
28,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Highly Engaged,4.883936700120752,4.764996098826187,5.0,2.957669098918354,4.864534799824304,5.0,3.975814471115873
29,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,2.9650184755177356,1.0565044953329492,1.8420932640787577,3.5048414503966168,2.631557038281573,3.5142170769150094,2.1793445943163214
30,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,3.1883190124603273,3.6304572401110153,3.133273691569495,2.409527301879786,4.090393795915549,2.7101497136194763,2.4333828873049805
31,e54d26af-c62f-4507-88bf-8b645034eb76,2a003204-f6d1-4f32-a79d-80a1ef912a61,33,Execution,Female,Passively Looking,3.7350811358402565,1.4899772988620017,2.4250404210604937,2.326344392047931,2.5792869226290636,3.409455588107185,2.93332896567007
